Time,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Relative humidity (%),Power (MW)
2019-01-18 00:00:00,0.0,0.0,0.0,46.55,0.0
2019-01-18 01:00:00,0.0,0.0,0.0,48.8,0.0
2019-01-18 02:00:00,0.0,0.0,0.0,50.725,0.0
2019-01-18 03:00:00,0.0,0.0,0.0,50.375,0.0
2019-01-18 04:00:00,0.0,0.0,0.0,50.574999999999996,0.0
2019-01-18 05:00:00,0.0,0.0,0.0,52.2,0.0
2019-01-18 06:00:00,0.0,0.0,0.0,53.825,0.0
2019-01-18 07:00:00,0.0,0.0,0.0,55.55,0.0
2019-01-18 08:00:00,0.0,0.0,0.0,57.775,0.0
2019-01-18 09:00:00,18.25,0.25,14.25,58.35,0.5548500000000001
2019-01-18 10:00:00,95.75,0.5,75.75,59.65,4.0845
2019-01-18 11:00:00,188.75,5.75,129.5,57.25,8.786216249999999
2019-01-18 12:00:00,342.75,37.0,192.75,50.875,15.203533
2019-01-18 13:00:00,377.5,36.5,212.75,46.25,17.4819655
2019-01-18 14:00:00,397.75,48.25,222.0,43.425,17.5131825
2019-01-18 15:00:00,404.75,90.0,186.75,41.025,17.86074975
2019-01-18 16:00:00,186.5,9.5,127.0,40.375,8.161299750000001
2019-01-18 17:00:00,75.5,1.75,66.25,40.2,3.0966335000000003
2019-01-18 18:00:00,11.25,0.25,11.0,41.825,0.23370000000000002
2019-01-18 19:00:00,0.0,0.0,0.0,43.2,0.0
2019-01-18 20:00:00,0.0,0.0,0.0,43.900000000000006,0.0
2019-01-18 21:00:00,0.0,0.0,0.0,46.3,0.0
2019-01-18 22:00:00,0.0,0.0,0.0,48.5,0.0
2019-01-18 23:00:00,0.0,0.0,0.0,49.675,0.0
2019-01-19 00:00:00,0.0,0.0,0.0,54.125,0.0
2019-01-19 01:00:00,0.0,0.0,0.0,59.325,0.0
2019-01-19 02:00:00,0.0,0.0,0.0,64.925,0.0
2019-01-19 03:00:00,0.0,0.0,0.0,66.225,0.0
2019-01-19 04:00:00,0.0,0.0,0.0,66.30000000000001,0.0
2019-01-19 05:00:00,0.0,0.0,0.0,62.95,0.0
2019-01-19 06:00:00,0.0,0.0,0.0,61.150000000000006,0.0
2019-01-19 07:00:00,0.0,0.0,0.0,62.2,0.0
2019-01-19 08:00:00,0.0,0.0,0.0,63.0,0.0
2019-01-19 09:00:00,31.75,0.25,20.75,62.775,0.3252
2019-01-19 10:00:00,109.25,1.75,70.5,62.675,2.0501335
2019-01-19 11:00:00,234.0,12.0,126.0,62.55,4.07448325
2019-01-19 12:00:00,415.25,52.5,165.5,61.7,12.612183
2019-01-19 13:00:00,511.25,73.5,187.0,63.025,25.359832750000002
2019-01-19 14:00:00,623.0,164.25,167.75,62.25,27.54226525
2019-01-19 15:00:00,710.5,321.0,136.25,58.85,30.769215000000003
2019-01-19 16:00:00,492.25,104.25,135.5,52.55,21.3958325
2019-01-19 17:00:00,239.25,56.25,88.25,48.875,9.5084995
2019-01-19 18:00:00,32.75,6.25,16.75,50.425,0.8645835000000001
2019-01-19 19:00:00,0.0,0.0,0.0,54.825,0.0
2019-01-19 20:00:00,0.0,0.0,0.0,57.225,0.0
2019-01-19 21:00:00,0.0,0.0,0.0,60.875,0.0
2019-01-19 22:00:00,0.0,0.0,0.0,58.875,0.0
2019-01-19 23:00:00,0.0,0.0,0.0,55.875,0.0
2019-01-20 00:00:00,0.0,0.0,0.0,56.8,0.0
2019-01-20 01:00:00,0.0,0.0,0.0,58.35,0.0
2019-01-20 02:00:00,0.0,0.0,0.0,58.8,0.0
2019-01-20 03:00:00,0.0,0.0,0.0,56.625,0.0
2019-01-20 04:00:00,0.0,0.0,0.0,62.375,0.0
2019-01-20 05:00:00,0.0,0.0,0.0,64.95,0.0
2019-01-20 06:00:00,0.0,0.0,0.0,64.425,0.0
2019-01-20 07:00:00,0.0,0.0,0.0,63.325,0.0
2019-01-20 08:00:00,0.0,0.0,0.0,63.25,0.0
2019-01-20 09:00:00,57.75,15.0,17.0,63.45,1.4949667500000001
2019-01-20 10:00:00,404.25,118.25,47.5,61.35,16.6373825
2019-01-20 11:00:00,705.0,237.75,58.5,56.55,30.45499875
2019-01-20 12:00:00,885.25,331.0,67.5,53.075,38.045047749999995
2019-01-20 13:00:00,1009.25,408.0,92.5,49.125,41.958031749999996
2019-01-20 14:00:00,1003.0,487.75,81.0,45.225,41.637882250000004
2019-01-20 15:00:00,858.0,529.0,62.75,43.575,37.6428485
2019-01-20 16:00:00,686.75,329.75,51.25,42.4,29.811882750000002
2019-01-20 17:00:00,447.0,300.0,35.0,42.825,14.8312495
2019-01-20 18:00:00,85.5,83.25,10.25,46.875,1.02468325
2019-01-20 19:00:00,0.0,0.0,0.0,50.8,0.0
2019-01-20 20:00:00,0.0,0.0,0.0,53.175,0.0
2019-01-20 21:00:00,0.0,0.0,0.0,54.375,0.0
2019-01-20 22:00:00,0.0,0.0,0.0,56.8,0.0
2019-01-20 23:00:00,0.0,0.0,0.0,59.1,0.0
2019-01-21 00:00:00,0.0,0.0,0.0,61.15,0.0
2019-01-21 01:00:00,0.0,0.0,0.0,63.575,0.0
2019-01-21 02:00:00,0.0,0.0,0.0,63.9,0.0
2019-01-21 03:00:00,0.0,0.0,0.0,64.25,0.0
2019-01-21 04:00:00,0.0,0.0,0.0,62.825,0.0
2019-01-21 05:00:00,0.0,0.0,0.0,65.25,0.0
2019-01-21 06:00:00,0.0,0.0,0.0,65.875,0.0
2019-01-21 07:00:00,0.0,0.0,0.0,66.025,0.0
2019-01-21 08:00:00,0.0,0.0,0.0,67.0,0.0
2019-01-21 09:00:00,124.5,42.5,15.0,67.15,2.03505
2019-01-21 10:00:00,437.75,122.75,39.5,64.9,19.21424925
2019-01-21 11:00:00,748.25,216.75,51.75,57.175,32.512499
2019-01-21 12:00:00,909.0,313.25,56.0,47.9,39.159465499999996
2019-01-21 13:00:00,1037.75,389.25,82.5,46.875,42.744065500000005
2019-01-21 14:00:00,1036.0,468.75,75.25,44.375,42.72343025
2019-01-21 15:00:00,887.0,507.5,58.25,40.35,38.5139665
2019-01-21 16:00:00,688.0,302.0,52.25,37.725,29.7203495
2019-01-21 17:00:00,449.5,264.5,38.5,38.325,15.16376625
2019-01-21 18:00:00,86.75,70.0,11.5,40.75,1.14451675
2019-01-21 19:00:00,0.0,0.0,0.0,46.15,0.0
2019-01-21 20:00:00,0.0,0.0,0.0,47.1,0.0
2019-01-21 21:00:00,0.0,0.0,0.0,52.3,0.0
2019-01-21 22:00:00,0.0,0.0,0.0,55.825,0.0
2019-01-21 23:00:00,0.0,0.0,0.0,58.2,0.0
2019-01-22 00:00:00,0.0,0.0,0.0,59.55,0.0
2019-01-22 01:00:00,0.0,0.0,0.0,60.65,0.0
2019-01-22 02:00:00,0.0,0.0,0.0,61.05,0.0
2019-01-22 03:00:00,0.0,0.0,0.0,63.475,0.0
2019-01-22 04:00:00,0.0,0.0,0.0,64.45,0.0
2019-01-22 05:00:00,0.0,0.0,0.0,64.875,0.0
2019-01-22 06:00:00,0.0,0.0,0.0,64.60000000000001,0.0
2019-01-22 07:00:00,0.0,0.0,0.0,64.575,0.0
2019-01-22 08:00:00,0.0,0.0,0.0,63.525,0.0
2019-01-22 09:00:00,37.0,4.0,15.0,62.175,0.76815
2019-01-22 10:00:00,377.0,77.0,51.25,58.925,15.804482499999999
2019-01-22 11:00:00,700.0,165.75,71.25,49.125,30.078899
2019-01-22 12:00:00,868.0,230.75,80.25,44.375,37.2050325
2019-01-22 13:00:00,985.5,291.0,106.75,45.075,31.132415
2019-01-22 14:00:00,977.0,362.25,96.0,45.575,30.33133225
2019-01-22 15:00:00,665.25,281.25,95.5,42.775,27.78029925
2019-01-22 16:00:00,571.75,158.0,153.75,41.825,23.409649
2019-01-22 17:00:00,352.75,146.75,81.0,42.825,13.078083249999999
2019-01-22 18:00:00,77.75,47.0,16.25,46.125,1.28568325
2019-01-22 19:00:00,0.0,0.0,0.0,52.55,0.0
2019-01-22 20:00:00,0.0,0.0,0.0,53.875,0.0
2019-01-22 21:00:00,0.0,0.0,0.0,55.875,0.0
2019-01-22 22:00:00,0.0,0.0,0.0,57.7,0.0
2019-01-22 23:00:00,0.0,0.0,0.0,61.4,0.0
2019-01-23 00:00:00,0.0,0.0,0.0,64.95,0.0
2019-01-23 01:00:00,0.0,0.0,0.0,67.15,0.0
2019-01-23 02:00:00,0.0,0.0,0.0,68.075,0.0
2019-01-23 03:00:00,0.0,0.0,0.0,68.225,0.0
2019-01-23 04:00:00,0.0,0.0,0.0,68.225,0.0
2019-01-23 05:00:00,0.0,0.0,0.0,68.5,0.0
2019-01-23 06:00:00,0.0,0.0,0.0,68.3,0.0
2019-01-23 07:00:00,0.0,0.0,0.0,68.375,0.0
2019-01-23 08:00:00,0.0,0.0,0.0,69.575,0.0
2019-01-23 09:00:00,107.75,18.75,20.0,69.4,1.86241675
2019-01-23 10:00:00,456.0,71.25,60.75,67.75,16.6949995
2019-01-23 11:00:00,710.5,108.5,91.0,63.775000000000006,28.144948499999998
2019-01-23 12:00:00,850.0,155.5,118.75,58.2,33.4838995
2019-01-23 13:00:00,883.0,177.5,173.0,55.575,33.53131575
2019-01-23 14:00:00,896.5,237.5,162.25,52.4,36.601749999999996
2019-01-23 15:00:00,751.5,257.25,134.25,48.375,31.96041525
2019-01-23 16:00:00,622.75,128.0,101.0,48.375,26.19144925
2019-01-23 17:00:00,277.25,90.5,51.5,51.025,10.26556625
2019-01-23 18:00:00,29.0,5.0,12.75,53.125,0.7294835
2019-01-23 19:00:00,0.0,0.0,0.0,53.1,0.0
2019-01-23 20:00:00,0.0,0.0,0.0,53.599999999999994,0.0
2019-01-23 21:00:00,0.0,0.0,0.0,53.175,0.0
2019-01-23 22:00:00,0.0,0.0,0.0,58.5,0.0
2019-01-23 23:00:00,0.0,0.0,0.0,60.4,0.0
2019-01-24 00:00:00,0.0,0.0,0.0,61.35,0.0
2019-01-24 01:00:00,0.0,0.0,0.0,62.475,0.0
2019-01-24 02:00:00,0.0,0.0,0.0,63.175,0.0
2019-01-24 03:00:00,0.0,0.0,0.0,64.35,0.0
2019-01-24 04:00:00,0.0,0.0,0.0,65.725,0.0
2019-01-24 05:00:00,0.0,0.0,0.0,66.45,0.0
2019-01-24 06:00:00,0.0,0.0,0.0,64.525,0.0
2019-01-24 07:00:00,0.0,0.0,0.0,64.775,0.0
2019-01-24 08:00:00,0.0,0.0,0.0,66.125,0.0
2019-01-24 09:00:00,56.5,4.25,24.25,65.825,1.6204999999999998
2019-01-24 10:00:00,293.75,26.25,89.5,63.95,12.399916
2019-01-24 11:00:00,370.25,26.25,145.25,60.525,17.10614925
2019-01-24 12:00:00,375.5,24.25,186.0,55.45,17.579966
2019-01-24 13:00:00,389.0,26.5,212.0,51.975,17.851083
2019-01-24 14:00:00,642.0,110.75,192.75,48.925,28.93943225
2019-01-24 15:00:00,655.25,179.25,127.0,45.15,27.49669875
2019-01-24 16:00:00,340.5,43.0,130.75,43.525,14.66188275
2019-01-24 17:00:00,273.25,50.25,110.0,43.35,10.06098325
2019-01-24 18:00:00,67.25,16.0,32.0,47.325,1.8402999999999998
2019-01-24 19:00:00,0.0,0.0,0.0,51.525,0.0
2019-01-24 20:00:00,0.0,0.0,0.0,53.25,0.0
2019-01-24 21:00:00,0.0,0.0,0.0,53.875,0.0
2019-01-24 22:00:00,0.0,0.0,0.0,54.65,0.0
2019-01-24 23:00:00,0.0,0.0,0.0,56.0,0.0
2019-01-25 00:00:00,0.0,0.0,0.0,56.65,0.0
2019-01-25 01:00:00,0.0,0.0,0.0,58.4,0.0
2019-01-25 02:00:00,0.0,0.0,0.0,59.525,0.0
2019-01-25 03:00:00,0.0,0.0,0.0,63.425,0.0
2019-01-25 04:00:00,0.0,0.0,0.0,64.1,0.0
2019-01-25 05:00:00,0.0,0.0,0.0,64.775,0.0
2019-01-25 06:00:00,0.0,0.0,0.0,65.8,0.0
2019-01-25 07:00:00,0.0,0.0,0.0,66.42500000000001,0.0
2019-01-25 08:00:00,0.0,0.0,0.0,66.275,0.0
2019-01-25 09:00:00,52.5,3.25,20.0,66.325,1.07125
2019-01-25 10:00:00,388.5,29.75,71.5,65.45,12.3531825
2019-01-25 11:00:00,655.0,57.25,102.25,62.8,26.968066
2019-01-25 12:00:00,831.75,104.0,108.5,57.65,34.93671575
2019-01-25 13:00:00,948.25,148.0,126.75,52.925,39.127132
2019-01-25 14:00:00,959.25,205.5,121.25,52.775000000000006,39.608447749999996
2019-01-25 15:00:00,828.0,243.25,94.25,50.825,35.500049250000004
2019-01-25 16:00:00,600.25,130.25,83.0,49.1,25.554482
2019-01-25 17:00:00,330.5,78.0,74.0,49.2,11.410416249999999
2019-01-25 18:00:00,76.25,26.5,21.5,50.425,1.54853325
2019-01-25 19:00:00,0.0,0.0,0.0,53.75,0.0
2019-01-25 20:00:00,0.0,0.0,0.0,56.675,0.0
2019-01-25 21:00:00,0.0,0.0,0.0,58.3,0.0
2019-01-25 22:00:00,0.0,0.0,0.0,59.6,0.0
2019-01-25 23:00:00,0.0,0.0,0.0,60.825,0.0
2019-01-26 00:00:00,0.0,0.0,0.0,61.525,0.0
2019-01-26 01:00:00,0.0,0.0,0.0,63.0,0.0
2019-01-26 02:00:00,0.0,0.0,0.0,63.8,0.0
2019-01-26 03:00:00,0.0,0.0,0.0,65.075,0.0
2019-01-26 04:00:00,0.0,0.0,0.0,65.625,0.0
2019-01-26 05:00:00,0.0,0.0,0.0,65.125,0.0
2019-01-26 06:00:00,0.0,0.0,0.0,65.55,0.0
2019-01-26 07:00:00,0.0,0.0,0.0,65.775,0.0
2019-01-26 08:00:00,0.0,0.0,0.0,65.9,0.0
2019-01-26 09:00:00,52.25,3.0,15.5,65.825,1.1220002500000001
2019-01-26 10:00:00,278.75,12.5,93.25,65.225,10.35804975
2019-01-26 11:00:00,404.25,17.5,168.5,62.55,18.040899
2019-01-26 12:00:00,619.75,42.5,190.0,58.95,27.650132749999997
2019-01-26 13:00:00,818.75,75.75,220.5,58.2,32.973949000000005
2019-01-26 14:00:00,896.25,143.25,151.25,56.15,36.60639825
2019-01-26 15:00:00,830.75,193.25,133.0,52.95,37.037932749999996
2019-01-26 16:00:00,646.25,76.25,95.75,51.525,25.91103275
2019-01-26 17:00:00,194.25,30.5,56.5,53.05,8.406733000000001
2019-01-26 18:00:00,32.75,5.5,12.0,54.5,0.78333325
2019-01-26 19:00:00,0.0,0.0,0.0,56.4,0.0
2019-01-26 20:00:00,0.0,0.0,0.0,57.425,0.0
2019-01-26 21:00:00,0.0,0.0,0.0,58.9,0.0
2019-01-26 22:00:00,0.0,0.0,0.0,60.025,0.0
2019-01-26 23:00:00,0.0,0.0,0.0,61.3,0.0
2019-01-27 00:00:00,0.0,0.0,0.0,62.2,0.0
2019-01-27 01:00:00,0.0,0.0,0.0,63.075,0.0
2019-01-27 02:00:00,0.0,0.0,0.0,62.675,0.0
2019-01-27 03:00:00,0.0,0.0,0.0,64.35,0.0
2019-01-27 04:00:00,0.0,0.0,0.0,63.25,0.0
2019-01-27 05:00:00,0.0,0.0,0.0,62.225,0.0
2019-01-27 06:00:00,0.0,0.0,0.0,61.825,0.0
2019-01-27 07:00:00,0.0,0.0,0.0,61.275000000000006,0.0
2019-01-27 08:00:00,0.0,0.0,0.0,60.725,0.0
2019-01-27 09:00:00,79.5,3.5,21.0,59.775,1.79076675
2019-01-27 10:00:00,366.0,17.25,69.0,59.125,15.14085
2019-01-27 11:00:00,568.5,30.75,98.5,55.0,25.475132000000002
2019-01-27 12:00:00,705.0,45.75,143.75,50.525,24.61869925
2019-01-27 13:00:00,780.5,60.25,194.25,48.475,12.76896625
2019-01-27 14:00:00,818.5,92.75,202.0,44.75,10.739533
2019-01-27 15:00:00,705.75,107.5,177.0,42.375,10.351683
2019-01-27 16:00:00,453.5,47.25,158.5,41.5,11.115249500000001
2019-01-27 17:00:00,150.0,9.0,85.0,41.550000000000004,6.12453325
2019-01-27 18:00:00,29.25,1.75,19.0,44.1,0.7936665
2019-01-27 19:00:00,0.0,0.0,0.0,46.4,0.0
2019-01-27 20:00:00,0.0,0.0,0.0,48.5,0.0
2019-01-27 21:00:00,0.0,0.0,0.0,52.224999999999994,0.0
2019-01-27 22:00:00,0.0,0.0,0.0,56.95,0.0
2019-01-27 23:00:00,0.0,0.0,0.0,59.474999999999994,0.0
2019-01-28 00:00:00,0.0,0.0,0.0,60.225,0.0
2019-01-28 01:00:00,0.0,0.0,0.0,61.6,0.0
2019-01-28 02:00:00,0.0,0.0,0.0,62.125,0.0
2019-01-28 03:00:00,0.0,0.0,0.0,62.55,0.0
2019-01-28 04:00:00,0.0,0.0,0.0,62.2,0.0
2019-01-28 05:00:00,0.0,0.0,0.0,62.35,0.0
2019-01-28 06:00:00,0.0,0.0,0.0,61.775,0.0
2019-01-28 07:00:00,0.0,0.0,0.0,61.825,0.0
2019-01-28 08:00:00,0.0,0.0,0.0,62.3,0.0
2019-01-28 09:00:00,17.5,0.0,14.75,61.85,0.38421675
2019-01-28 10:00:00,128.0,1.75,93.75,61.075,5.3045167499999994
2019-01-28 11:00:00,381.5,11.25,165.25,57.85,18.06559925
2019-01-28 12:00:00,437.0,12.25,237.25,53.1,18.122733
2019-01-28 13:00:00,232.25,3.0,187.75,51.1,11.57729975
2019-01-28 14:00:00,170.0,1.5,155.0,51.0,8.501533
2019-01-28 15:00:00,150.0,1.25,134.5,58.3,10.87836625
2019-01-28 16:00:00,108.0,0.75,103.25,57.425,8.31139975
2019-01-28 17:00:00,79.25,3.0,57.0,58.375,3.88269975
2019-01-28 18:00:00,32.5,1.5,18.5,59.05,1.06713325
2019-01-28 19:00:00,0.0,0.0,0.0,59.175,0.0
2019-01-28 20:00:00,0.0,0.0,0.0,59.55,0.0
2019-01-28 21:00:00,0.0,0.0,0.0,59.95,0.0
2019-01-28 22:00:00,0.0,0.0,0.0,60.65,0.0
2019-01-28 23:00:00,0.0,0.0,0.0,61.1,0.0
2019-01-29 00:00:00,0.0,0.0,0.0,61.925,0.0
2019-01-29 01:00:00,0.0,0.0,0.0,61.675,0.0
2019-01-29 02:00:00,0.0,0.0,0.0,60.900000000000006,0.0
2019-01-29 03:00:00,0.0,0.0,0.0,60.825,0.0
2019-01-29 04:00:00,0.0,0.0,0.0,62.175,0.0
2019-01-29 05:00:00,0.0,0.0,0.0,63.1,0.0
2019-01-29 06:00:00,0.0,0.0,0.0,63.25,0.0
2019-01-29 07:00:00,0.0,0.0,0.0,63.725,0.0
2019-01-29 09:00:00,29.25,0.5,23.25,61.475,0.9905499999999999
2019-01-29 10:00:00,196.0,8.25,91.25,61.475,8.44866625
2019-01-29 11:00:00,413.25,17.0,158.75,55.975,16.3776995
2019-01-29 12:00:00,749.0,23.75,151.25,48.125,18.8311825
2019-01-29 13:00:00,817.75,22.25,177.5,38.3,18.700433
2019-01-29 14:00:00,819.75,23.5,166.25,29.85,18.649199
2019-01-29 15:00:00,803.5,28.0,151.5,28.375,18.488399
2019-01-29 16:00:00,584.25,33.25,139.25,27.925,18.605999750000002
2019-01-29 17:00:00,279.0,28.0,91.0,29.125,10.74994975
2019-01-29 18:00:00,65.25,7.75,24.0,31.175,1.632
2019-01-29 19:00:00,0.0,0.0,0.0,29.825,0.0
2019-01-29 20:00:00,0.0,0.0,0.0,26.05,0.0
2019-01-29 21:00:00,0.0,0.0,0.0,25.725,0.0
2019-01-29 22:00:00,0.0,0.0,0.0,25.525,0.0
2019-01-29 23:00:00,0.0,0.0,0.0,24.125,0.0
2019-01-30 00:00:00,0.0,0.0,0.0,21.7,0.0
2019-01-30 01:00:00,0.0,0.0,0.0,22.375,0.0
2019-01-30 02:00:00,0.0,0.0,0.0,23.75,0.0
2019-01-30 03:00:00,0.0,0.0,0.0,25.925,0.0
2019-01-30 04:00:00,0.0,0.0,0.0,25.525,0.0
2019-01-30 05:00:00,0.0,0.0,0.0,24.2,0.0
2019-01-30 06:00:00,0.0,0.0,0.0,23.65,0.0
2019-01-30 07:00:00,0.0,0.0,0.0,24.1,0.0
2019-01-30 08:00:00,0.0,0.0,0.0,24.2,0.0
2019-01-30 09:00:00,152.75,6.75,17.25,25.125,3.65353325
2019-01-30 10:00:00,541.5,14.5,41.0,21.225,23.1891495
2019-01-30 11:00:00,811.25,17.0,51.75,17.125,36.106449999999995
2019-01-30 12:00:00,984.75,20.25,57.0,15.100000000000001,43.879048
2019-01-30 13:00:00,1098.5,32.75,87.5,13.35,47.2952825
2019-01-30 14:00:00,1076.0,59.25,97.0,12.925,46.512348
2019-01-30 15:00:00,924.75,90.25,61.5,14.3,42.09366575
2019-01-30 16:00:00,733.75,55.5,53.5,9.8,33.96471625
2019-01-30 17:00:00,516.75,67.0,42.5,10.325,19.93238225
2019-01-30 18:00:00,116.0,23.5,20.5,20.025,2.2981665
2019-01-30 19:00:00,0.0,0.0,0.0,29.875,0.0
2019-01-30 20:00:00,0.0,0.0,0.0,33.725,0.0
2019-01-30 21:00:00,0.0,0.0,0.0,30.45,0.0
2019-01-30 22:00:00,0.0,0.0,0.0,20.725,0.0
2019-01-30 23:00:00,0.0,0.0,0.0,26.15,0.0
2019-01-31 00:00:00,0.0,0.0,0.0,30.925,0.0
2019-01-31 01:00:00,0.0,0.0,0.0,30.8,0.0
2019-01-31 02:00:00,0.0,0.0,0.0,33.375,0.0
2019-01-31 03:00:00,0.0,0.0,0.0,37.725,0.0
2019-01-31 04:00:00,0.0,0.0,0.0,47.325,0.0
2019-01-31 05:00:00,0.0,0.0,0.0,50.7,0.0
2019-01-31 06:00:00,0.0,0.0,0.0,52.275,0.0
2019-01-31 07:00:00,0.0,0.0,0.0,54.175,0.0
2019-01-31 08:00:00,0.25,0.25,0.0,54.725,0.0
2019-01-31 09:00:00,153.5,6.5,21.0,54.125,3.5880332499999996
2019-01-31 10:00:00,497.75,14.25,47.0,50.0,21.588283
2019-01-31 11:00:00,768.75,14.5,60.25,39.65,33.727315250000004
2019-01-31 12:00:00,926.25,17.25,72.5,27.9,40.145765499999996
2019-01-31 13:00:00,1051.75,21.5,95.75,24.225,44.01733225
2019-01-31 14:00:00,1043.5,36.25,106.75,22.1,43.980532
2019-01-31 15:00:00,893.5,59.25,77.5,20.975,39.436182
2019-01-31 16:00:00,698.75,38.75,67.25,20.650000000000002,31.601881
2019-01-31 17:00:00,470.5,44.25,53.25,20.975,18.4194495
2019-01-31 18:00:00,119.75,18.5,20.75,23.8,2.46201675
2019-01-31 19:00:00,0.0,0.0,0.0,26.575000000000003,0.0
2019-01-31 20:00:00,0.0,0.0,0.0,26.075,0.0
2019-01-31 21:00:00,0.0,0.0,0.0,28.3,0.0
2019-01-31 22:00:00,0.0,0.0,0.0,28.225,0.0
2019-01-31 23:00:00,0.0,0.0,0.0,32.425,0.0
2019-02-01 00:00:00,0.0,0.0,0.0,37.1,0.0
2019-02-01 01:00:00,0.0,0.0,0.0,37.025,0.0
2019-02-01 02:00:00,0.0,0.0,0.0,35.175,0.0
2019-02-01 03:00:00,0.0,0.0,0.0,35.675,0.0
2019-02-01 04:00:00,0.0,0.0,0.0,37.825,0.0
2019-02-01 05:00:00,0.0,0.0,0.0,37.1,0.0
2019-02-01 06:00:00,0.0,0.0,0.0,38.5,0.0
2019-02-01 07:00:00,0.0,0.0,0.0,37.7,0.0
2019-02-01 08:00:00,0.75,0.25,0.25,37.525,0.0
2019-02-01 09:00:00,68.5,2.0,27.25,39.1,2.14978325
2019-02-01 10:00:00,312.0,11.5,88.25,36.2,13.72838275
2019-02-01 11:00:00,618.75,18.25,103.0,27.975,27.7982315
2019-02-01 12:00:00,833.75,19.75,134.25,23.675,36.46991525
2019-02-01 13:00:00,927.0,22.0,147.5,22.2,39.7052985
2019-02-01 14:00:00,690.5,17.5,246.75,21.175,25.57836625
2019-02-01 15:00:00,300.0,8.5,179.5,21.45,14.703016
2019-02-01 16:00:00,309.75,9.25,141.25,21.825,14.34069975
2019-02-01 17:00:00,119.25,2.25,84.5,23.15,5.43135025
2019-02-01 18:00:00,34.5,1.25,21.5,24.1,1.18255
2019-02-01 19:00:00,0.0,0.0,0.0,26.225,0.0
2019-02-01 20:00:00,0.0,0.0,0.0,26.975,0.0
2019-02-01 21:00:00,0.0,0.0,0.0,28.475,0.0
2019-02-01 22:00:00,0.0,0.0,0.0,30.35,0.0
2019-02-01 23:00:00,0.0,0.0,0.0,32.05,0.0
2019-02-02 00:00:00,0.0,0.0,0.0,33.8,0.0
2019-02-02 01:00:00,0.0,0.0,0.0,37.15,0.0
2019-02-02 02:00:00,0.0,0.0,0.0,39.2,0.0
2019-02-02 03:00:00,0.0,0.0,0.0,37.025,0.0
2019-02-02 04:00:00,0.0,0.0,0.0,35.2,0.0
2019-02-02 05:00:00,0.0,0.0,0.0,35.025,0.0
2019-02-02 06:00:00,0.0,0.0,0.0,39.4,0.0
2019-02-02 07:00:00,0.0,0.0,0.0,57.5,0.0
2019-02-02 08:00:00,0.0,0.0,0.0,60.8,0.0
2019-02-02 10:00:00,126.75,1.25,95.25,61.95,6.592733
2019-02-02 11:00:00,343.5,7.0,157.0,59.525,15.68576625
2019-02-02 12:00:00,427.0,9.5,216.75,48.575,20.60274975
2019-02-02 13:00:00,636.5,14.75,252.25,40.625,22.4187655
2019-02-02 14:00:00,905.75,26.25,220.5,34.625,20.877064999999998
2019-02-02 15:00:00,492.5,13.0,223.25,31.049999999999997,17.14073275
2019-02-02 16:00:00,452.75,15.25,182.0,28.525,16.348899
2019-02-02 17:00:00,198.25,8.25,99.0,27.5,7.6847665
2019-02-02 18:00:00,84.0,3.75,38.5,26.675,2.29035
2019-02-02 19:00:00,0.0,0.0,0.0,28.45,0.0
2019-02-02 20:00:00,0.0,0.0,0.0,30.5,0.0
2019-02-02 21:00:00,0.0,0.0,0.0,52.45,0.0
2019-02-02 22:00:00,0.0,0.0,0.0,59.225,0.0
2019-02-02 23:00:00,0.0,0.0,0.0,59.6,0.0
2019-02-03 00:00:00,0.0,0.0,0.0,59.225,0.0
2019-02-03 01:00:00,0.0,0.0,0.0,58.45,0.0
2019-02-03 02:00:00,0.0,0.0,0.0,58.025,0.0
2019-02-03 03:00:00,0.0,0.0,0.0,58.35,0.0
2019-02-03 04:00:00,0.0,0.0,0.0,56.925,0.0
2019-02-03 05:00:00,0.0,0.0,0.0,56.675,0.0
2019-02-03 06:00:00,0.0,0.0,0.0,56.575,0.0
2019-02-03 07:00:00,0.0,0.0,0.0,57.4,0.0
2019-02-03 08:00:00,1.0,0.0,0.75,57.4,0.0
2019-02-03 09:00:00,46.5,0.25,32.75,55.95,1.6454
2019-02-03 10:00:00,240.25,6.0,109.0,52.175,9.37678275
2019-02-03 11:00:00,487.25,13.75,163.25,43.975,20.4996995
2019-02-03 12:00:00,669.5,18.5,196.75,34.7,28.65513225
2019-02-03 13:00:00,817.25,21.75,209.75,27.65,34.00776475
2019-02-03 14:00:00,829.0,23.25,205.5,25.525,34.77446425
2019-02-03 15:00:00,702.75,24.25,179.5,23.25,28.535332
2019-02-03 16:00:00,525.25,20.5,146.75,22.275,21.91648175
2019-02-03 17:00:00,277.0,13.0,97.25,25.85,10.63659975
2019-02-03 18:00:00,54.25,2.25,30.25,30.075,1.6515835
2019-02-03 19:00:00,0.0,0.0,0.0,34.2,0.0
2019-02-03 20:00:00,0.0,0.0,0.0,36.525,0.0
2019-02-03 21:00:00,0.0,0.0,0.0,39.3,0.0
2019-02-03 22:00:00,0.0,0.0,0.0,44.4,0.0
2019-02-03 23:00:00,0.0,0.0,0.0,51.9,0.0
2019-02-04 00:00:00,0.0,0.0,0.0,54.375,0.0
2019-02-04 01:00:00,0.0,0.0,0.0,54.05,0.0
